,Title,Published_date,Views,Likes,Month
11115,Menkominfo Pastikan Data Pribadi Aplikasi 'PeduliLindungi' Aman,2020-04-22,1088,23,Apr
11116,'Pelangi Cincin' Melingkari Matahari di Langit Kepulauan Sula!,2020-04-22,4434,74,Apr
11117,"Sumedang Terapkan PSBB, Pengendara yang Masuk Dicek!",2020-04-22,4699,13,Apr
11118,Selamat! Marissa Nasution Melahirkan Anak Kedua,2020-04-22,1211,17,Apr
11119,Memilukan! Kakak Beradik di Muara Enim Ditemukan Lemas Kelaparan,2020-04-22,23439,169,Apr
11120,"Bak Film Action, Polisi Kejar dan Lumpuhkan Begal di Cakung!",2020-04-21,3895,15,Apr
11121,"Cerita WNI Hadapi Lockdown di Praha, Republik Ceko!",2020-04-21,1586,35,Apr
11122,"Viral Pria Tergeletak di Pinggir Jalan di Polman, Ternyata Epilepsi!",2020-04-21,76059,224,Apr
11123,Gus Miftah Tanggapi Usul Tak Wajib Puasa Saat Corona!,2020-04-21,11416,75,Apr
11124,2 Pencuri Susu Kaleng di Minimarket Cibubur Diamuk Massa!,2020-04-21,4017,8,Apr
11125,"Nihil Orderan, Pengusaha Bus Pariwisata Ancam Gelar Konvoi!",2020-04-21,4156,18,Apr
11126,Penghormatan Bagi Petugas Ambulans DKI yang Meninggal Saat Corona!,2020-04-21,18772,118,Apr
11127,Selamat Hari Kartini untuk Para Wanita Tangguh Se-Indonesia,2020-04-21,808,24,Apr
11128,"Terobos Jalan Banjir di Cimahi, Biker Tewas Terseret Arus!",2020-04-21,14280,60,Apr
11129,Jokowi Larang Seluruh Warga Mudik Lebaran Tahun Ini!,2020-04-21,15623,94,Apr
11130,Kasus Pembubaran Ibadah di Cikarang Tak Lanjut ke Ranah Hukum!,2020-04-20,42484,161,Apr
11131,Menteri Perdagangan Buka Kartu Stok Sembako Saat Corona!,2020-04-20,1215,7,Apr
11132,Yunus Nusi Ditunjuk Jadi Plt Sekjen PSSI!,2020-04-20,517,3,Apr
11133,"Tambang Emas Tradisional di Solok Selatan Runtuh, 9 Orang Tewas!",2020-04-20,6351,12,Apr
11134,"Di Tengah PSBB Jakarta, Pedagang di Pasar Cipulir Nekat Berjualan!",2020-04-20,3048,29,Apr
11135,Ini Desa di Klaten Tempat Munculnya Ribuan Cacing!,2020-04-20,8383,46,Apr
11136,"Ibadah Online di Rumah Dibubarkan Tetangga, Polisi Turun Tangan!",2020-04-20,8749,96,Apr
11137,WNI Ceritakan Situasi di Prancis Saat Pandemi Corona COVID-19!,2020-04-19,1524,8,Apr
11138,Salut! Wanita Tanpa Lengan Jahitkan APD untuk Tenaga Medis,2020-04-19,750,9,Apr
11139,Eksklusif! Target Indra Sjafri Usai Pandemi Corona,2020-04-19,268,2,Apr
11140,Ratusan Cacing Tiba-tiba Muncul di Pasar Gede Solo!,2020-04-19,12733,21,Apr
11141,Kacau! 6 Wanita ODP Masih Layani Tamu di Kafe Remang-remang di Mamasa,2020-04-19,617,5,Apr
11142,Ayah Kezia dan Angel Karamoy Meninggal Dunia!,2020-04-19,5658,24,Apr
11143,Sah! Vebby Palwinta Resmi Lepas Masa Lajang,2020-04-19,6229,26,Apr
11144,"Rugi Miliaran Gegara Corona, EO Putar Otak Bikin Pertemuan Virtual",2020-04-18,1475,4,Apr
11145,Momen Pacar Bule Cita Citata Ucapkan Kalimat Syahadat!,2020-04-18,2377,7,Apr
11146,Kiat Menangkal Hoax Corona Dilihat dari Ilmu Hadis,2020-04-18,1019,7,Apr
11147,Agar Masjid Tetap 'Hidup' Selama Ramadan di Tengah Wabah Corona,2020-04-18,2192,11,Apr
11148,"Tolong, Penderita Kanker Usus di Parepare Butuh Bantuan!",2020-04-18,21649,112,Apr
11149,"ABG Sekap Balita Tetangganya, Menangis Minta Ampun Saat Diciduk Warga!",2020-04-18,2694,5,Apr
11150,'Sekjen Baru PSSI Jangan Kayak Ratu Tisha',2020-04-18,1163,4,Apr
11151,MUI: Ibadah di Rumah saat Ramadhan Tak Kurangi Keimanan,2020-04-18,1116,35,Apr
11152,"Bansos Covid-19 Tak Sesuai Pengajuan, Ketua RT Ini Curhat Dimaki Warga!",2020-04-18,9136,128,Apr
11153,"18 Daerah Sudah Diizinkan PSBB, Ini Daftarnya",2020-04-18,3434,34,Apr
11154,Siswa SD di Kendari Sumbangkan Celengannya untuk Dokter dan Perawat!,2020-04-18,619,4,Apr
